cin,cout,title,deweyClass
"2015-06-19 13:53:00","2015-06-01 16:15:00","Awesome algorithms and creative coding",005
"2015-06-20 14:39:00","2015-05-15 10:40:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-06-23 16:44:00","2015-05-26 17:19:00","Applied cryptography protocols algorithms and source code in C",005.82
"2015-06-24 17:42:00","2015-05-30 13:05:00","Algorithms unlocked",005.1
"2015-06-29 19:02:00","2015-06-08 13:46:00","Data structures and algorithms with JavaScript",005.73
"2015-07-05 15:00:00","2015-06-22 17:37:00","Awesome algorithms and creative coding",005
"2015-07-07 14:08:00","2015-06-19 16:07:00","Awesome algorithms and creative coding",005
"2015-07-08 19:54:00","2015-06-08 12:15:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-07-16 14:28:00","2015-06-15 17:53:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-07-18 12:13:00","2015-07-11 12:42:00","Awesome algorithms and creative coding",005
"2015-07-19 16:04:00","2015-07-15 16:08:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2015-07-20 19:14:00","2015-06-25 17:34:00","Data structures and algorithms with JavaScript",005.73
"2015-07-21 13:28:00","2015-07-02 15:46:00","Data structures and algorithms with JavaScript",005.73
"2015-07-22 15:40:00","2015-07-02 19:28:00","Algorithms unlocked",005.1
"2015-07-23 14:44:00","2015-06-14 14:45:00","Awesome algorithms and creative coding",005
"2015-07-30 14:44:00","2015-07-29 12:38:00","Awesome algorithms and creative coding",005
"2015-08-03 15:27:00","2015-07-10 16:39:00","Applied cryptography protocols algorithms and source code in C",005.82
"2015-08-04 16:10:00","2015-07-14 16:01:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-08-16 15:25:00","2015-07-27 16:27:00","Awesome algorithms and creative coding",005
"2015-08-23 16:38:00","2015-08-06 15:29:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-08-24 10:14:00","2015-07-28 17:32:00","Data structures and algorithms with JavaScript",005.73
"2015-08-24 17:24:00","2015-08-03 10:45:00","Awesome algorithms and creative coding",005
"2015-08-27 14:36:00","2015-08-27 14:36:00","Awesome algorithms and creative coding",005
"2015-08-29 11:07:00","2015-08-21 13:55:00","Awesome algorithms and creative coding",005
"2015-09-08 18:44:00","2015-09-03 19:56:00","Awesome algorithms and creative coding",005
"2015-09-10 15:06:00","2015-08-23 14:56:00","Awesome algorithms and creative coding",005
"2015-09-10 19:07:00","2015-08-19 18:11:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-09-10 19:07:00","2015-08-19 18:11:00","Algorithms unlocked",005.1
"2015-09-14 16:10:00","2015-08-18 16:46:00","Data structures and algorithms with JavaScript",005.73
"2015-09-14 19:14:00","2015-08-27 19:15:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-09-15 18:01:00","2015-08-27 18:30:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-09-15 18:02:00","2015-08-27 18:30:00","Awesome algorithms and creative coding",005
"2015-09-18 15:41:00","2015-09-17 12:33:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-09-18 17:18:00","2015-09-15 17:55:00","Algorithms unlocked",005.1
"2015-09-27 16:59:00","2015-08-29 13:04:00","Data structures and algorithms with JavaScript",005.73
"2015-10-01 16:10:00","2015-08-31 14:24:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-10-04 16:16:00","2015-09-15 14:18:00","Data structures and algorithms with JavaScript",005.73
"2015-10-04 16:18:00","2015-08-29 14:19:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-10-05 14:07:00","2015-08-07 15:19:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-10-08 14:29:00","2015-09-21 13:04:00","Algorithms unlocked",005.1
"2015-10-14 13:50:00","2015-10-10 15:26:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-10-19 19:41:00","2015-09-29 12:14:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-10-25 14:19:00","2015-10-14 18:28:00","Algorithms unlocked",005.1
"2015-10-26 16:40:00","2015-10-19 16:03:00","Awesome algorithms and creative coding",005
"2015-10-26 20:57:00","2015-10-08 18:16:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-11-03 19:23:00","2015-11-03 17:52:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2015-11-07 16:54:00","2015-10-26 13:17:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-11-08 16:29:00","2015-10-03 14:59:00","Awesome algorithms and creative coding",005
"2015-11-09 14:47:00","2015-11-05 16:09:00","Awesome algorithms and creative coding",005
"2015-11-10 15:19:00","2015-10-29 16:27:00","Awesome algorithms and creative coding",005
"2015-11-12 13:26:00","2015-09-28 13:33:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-11-14 10:23:00","2015-10-26 16:48:00","Data structures and algorithms with JavaScript",005.73
"2015-11-14 15:47:00","2015-10-09 16:47:00","Awesome algorithms and creative coding",005
"2015-11-20 18:53:00","2015-10-04 17:43:00","Algorithms unlocked",005.1
"2015-11-27 14:28:00","2015-10-10 14:42:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-11-27 14:45:00","2015-11-27 13:10:00","Algorithms unlocked",005.1
"2015-11-30 16:48:00","2015-11-12 13:22:00","Awesome algorithms and creative coding",005
"2015-12-03 16:10:00","2015-10-08 15:51:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2015-12-05 15:19:00","2015-11-14 15:19:00","Applied cryptography protocols algorithms and source code in C",005.82
"2015-12-06 14:07:00","2015-12-02 17:36:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2015-12-08 18:54:00","2015-10-09 16:47:00","Awesome algorithms and creative coding",005
"2015-12-14 16:42:00","2015-12-02 17:37:00","Algorithms unlocked",005.1
"2015-12-15 18:07:00","2015-12-04 16:40:00","Algorithms unlocked",005.1
"2015-12-16 18:53:00","2015-10-14 16:55:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-12-23 11:43:00","2015-11-20 13:26:00","Essential algorithms a practical approach to computer algorithms",005.1
"2015-12-27 14:31:00","2015-12-06 14:03:00","Awesome algorithms and creative coding",005
"2016-01-02 10:47:00","2015-12-28 12:27:00","Algorithms unlocked",005.1
"2016-01-09 12:12:00","2015-12-12 14:06:00","Awesome algorithms and creative coding",005
"2016-01-11 18:45:00","2015-11-18 13:25:00","Awesome algorithms and creative coding",005
"2016-01-13 19:45:00","2015-12-23 14:58:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-01-16 12:19:00","2015-11-19 17:02:00","Data structures and algorithms with JavaScript",005.73
"2016-01-17 17:00:00","2016-01-07 16:52:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-01-23 11:09:00","2016-01-02 17:27:00","Awesome algorithms and creative coding",005
"2016-01-26 21:53:00","2016-01-06 19:26:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-01-26 21:53:00","2016-01-11 19:36:00","Algorithms unlocked",005.1
"2016-01-27 16:43:00","2016-01-08 11:04:00","Awesome algorithms and creative coding",005
"2016-01-27 17:12:00","2016-01-27 17:10:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-01-28 16:14:00","2015-12-08 15:53:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-02-03 14:57:00","2015-12-02 16:25:00","Data structures and algorithms with JavaScript",005.73
"2016-02-08 18:39:00","2016-01-29 16:52:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-02-16 13:21:00","2015-12-19 17:04:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-02-16 13:59:00","2016-02-01 14:24:00","Awesome algorithms and creative coding",005
"2016-02-19 12:21:00","2016-01-29 15:30:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-02-20 15:50:00","2016-01-30 14:47:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-02-21 12:40:00","2016-02-16 11:18:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-02-22 13:29:00","2016-02-01 12:59:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-02-23 15:45:00","2016-01-24 16:49:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-02-23 18:54:00","2016-02-01 18:45:00","Data structures and algorithms with JavaScript",005.73
"2016-03-05 15:09:00","2016-02-14 13:41:00","Algorithms unlocked",005.1
"2016-03-08 13:41:00","2016-02-28 13:55:00","Awesome algorithms and creative coding",005
"2016-03-09 12:31:00","2016-02-26 11:51:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-03-11 17:01:00","2016-02-25 17:37:00","Data structures and algorithms with JavaScript",005.73
"2016-03-19 17:53:00","2016-02-27 15:14:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-03-23 11:44:00","2016-03-09 12:28:00","Algorithms unlocked",005.1
"2016-03-26 15:11:00","2016-03-08 17:37:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-03-29 18:43:00","2016-03-02 17:33:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-04-02 15:53:00","2016-03-26 11:21:00","Algorithms unlocked",005.1
"2016-04-04 19:40:00","2016-03-14 18:09:00","Data structures and algorithms with JavaScript",005.73
"2016-04-07 18:28:00","2016-03-09 17:34:00","Awesome algorithms and creative coding",005
"2016-04-09 17:55:00","2016-03-21 18:13:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-04-14 11:46:00","2016-03-12 15:56:00","Data structures and algorithms with JavaScript",005.73
"2016-04-15 10:37:00","2016-03-28 16:22:00","Algorithms unlocked",005.1
"2016-04-25 18:05:00","2016-04-04 15:36:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-04-27 12:18:00","2016-04-15 15:06:00","Introduction to algorithms",005.1
"2016-04-27 14:05:00","2016-04-07 16:04:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-04-28 15:14:00","2016-04-09 12:35:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-04-29 17:22:00","2016-04-08 17:22:00","Data structures and algorithms with JavaScript",005.73
"2016-04-30 17:45:00","2016-04-26 18:19:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-05-03 16:12:00","2016-05-03 14:37:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-05-03 19:39:00","2016-04-22 16:33:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-05-04 16:52:00","2016-04-15 10:28:00","Introduction to algorithms",005.1
"2016-05-07 15:26:00","2016-04-13 13:06:00","Algorithms unlocked",005.1
"2016-05-13 11:55:00","2016-04-18 13:52:00","Data structures and algorithms with JavaScript",005.73
"2016-05-19 12:37:00","2016-04-28 11:06:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-05-25 17:17:00","2016-03-31 15:40:00","Algorithms unlocked",005.1
"2016-05-27 10:58:00","2016-05-27 10:39:00","Awesome algorithms and creative coding",005
"2016-05-27 17:59:00","2016-05-05 18:38:00","Introduction to algorithms",005.1
"2016-05-28 15:07:00","2016-05-09 13:31:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-05-29 18:11:00","2016-05-18 11:57:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-05-31 18:34:00","2016-04-25 11:55:00","Awesome algorithms and creative coding",005
"2016-06-01 19:08:00","2016-05-17 17:15:00","Algorithms unlocked",005.1
"2016-06-02 19:18:00","2016-04-11 12:44:00","Algorithms unlocked",005.1
"2016-06-06 14:45:00","2016-05-16 12:38:00","Data structures and algorithms with JavaScript",005.73
"2016-06-08 17:33:00","2016-05-26 19:33:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-06-09 17:46:00","2016-05-16 17:15:00","Data structures and algorithms with JavaScript",005.73
"2016-06-13 14:28:00","2016-05-26 14:28:00","Introduction to algorithms",005.1
"2016-06-13 14:58:00","2016-05-02 17:04:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-06-18 14:29:00","2016-05-31 12:51:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-06-19 13:13:00","2016-06-18 14:30:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-06-20 17:47:00","2016-05-31 13:06:00","Introduction to algorithms",005.1
"2016-06-21 15:05:00","2016-06-01 13:21:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-06-30 11:46:00","2016-06-14 15:46:00","Data structures and algorithms with JavaScript",005.73
"2016-07-05 14:05:00","2016-06-14 16:57:00","Data structures and algorithms with JavaScript",005.73
"2016-07-07 14:24:00","2016-06-26 13:08:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-07-09 12:10:00","2016-06-25 14:46:00","Introduction to algorithms",005.1
"2016-07-15 17:10:00","2016-06-24 17:05:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-07-15 17:32:00","2016-06-22 14:04:00","Awesome algorithms and creative coding",005
"2016-07-18 13:52:00","2016-07-16 13:54:00","Data structures and algorithms with JavaScript",005.73
"2016-07-20 17:24:00","2016-06-14 16:57:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-07-22 13:33:00","2016-07-03 14:43:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-07-24 15:07:00","2016-06-07 17:44:00","Algorithms unlocked",005.1
"2016-07-25 19:32:00","2016-06-21 19:22:00","Introduction to algorithms",005.1
"2016-07-26 12:30:00","2016-07-13 12:46:00","Awesome algorithms and creative coding",005
"2016-07-26 17:34:00","2016-07-20 14:05:00","Introduction to algorithms",005.1
"2016-07-30 14:27:00","2016-05-01 16:29:00","Algorithms unlocked",005.1
"2016-07-30 14:28:00","2016-06-11 16:49:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-08-03 17:55:00","2016-08-03 16:47:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-08-06 16:47:00","2016-07-16 16:00:00","Awesome algorithms and creative coding",005
"2016-08-06 16:54:00","2016-07-25 13:11:00","Data structures and algorithms with JavaScript",005.73
"2016-08-09 12:10:00","2016-08-02 11:49:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-08-12 12:44:00","2016-07-16 16:00:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-08-14 16:37:00","2016-08-14 15:06:00","Introduction to algorithms",005.1
"2016-08-17 14:51:00","2016-08-14 17:26:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-08-20 13:54:00","2016-08-01 19:34:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-08-22 14:42:00","2016-08-19 17:32:00","Algorithms unlocked",005.1
"2016-08-22 17:35:00","2016-07-21 11:44:00","Awesome algorithms and creative coding",005
"2016-08-25 14:46:00","2016-08-04 16:28:00","Introduction to algorithms",005.1
"2016-08-26 12:59:00","2016-08-05 14:24:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-08-27 16:27:00","2016-08-06 10:54:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-08-29 18:05:00","2016-08-13 12:45:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-09-04 14:58:00","2016-08-14 16:40:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-09-10 13:14:00","2016-09-04 15:00:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-09-10 17:28:00","2016-08-27 17:30:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2016-09-10 17:30:00","2016-08-27 17:30:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2016-09-11 14:04:00","2016-08-19 15:09:00","Introduction to algorithms",005.1
"2016-09-14 15:00:00","2016-08-31 15:10:00","Awesome algorithms and creative coding",005
"2016-09-14 15:00:00","2016-08-31 15:10:00","Algorithms unlocked",005.1
"2016-09-14 15:01:00","2016-08-25 11:44:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-09-15 13:10:00","2016-08-29 15:44:00","Introduction to algorithms",005.1
"2016-09-17 13:05:00","2016-08-30 19:17:00","Awesome algorithms and creative coding",005
"2016-09-19 16:26:00","2016-08-11 17:46:00","Data structures and algorithms with JavaScript",005.73
"2016-09-20 18:12:00","2016-09-01 17:46:00","Data structures and algorithms with JavaScript",005.73
"2016-09-21 11:52:00","2016-08-30 16:20:00","Introduction to algorithms",005.1
"2016-09-29 18:18:00","2016-09-02 14:30:00","Introduction to algorithms",005.1
"2016-10-01 17:43:00","2016-09-06 18:38:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-10-01 17:43:00","2016-08-06 14:13:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2016-10-02 16:18:00","2016-06-13 18:22:00","Algorithms unlocked",005.1
"2016-10-04 18:04:00","2016-09-13 16:50:00","Introduction to algorithms",005.1
"2016-10-05 14:08:00","2016-10-02 17:57:00","Data structures and algorithms with JavaScript",005.73
"2016-10-07 15:28:00","2016-09-23 15:43:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-10-08 14:07:00","2016-09-07 11:03:00","Awesome algorithms and creative coding",005
"2016-10-10 17:41:00","2016-09-17 11:44:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-10-11 11:47:00","2016-10-04 10:13:00","Introduction to algorithms",005.1
"2016-10-11 18:02:00","2016-08-28 12:07:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-10-13 17:55:00","2016-09-03 11:29:00","Algorithms unlocked",005.1
"2016-10-17 16:31:00","2016-09-08 16:35:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-10-17 17:24:00","2016-09-24 16:10:00","Applied cryptography protocols algorithms and source code in C",005.82
"2016-10-18 19:34:00","2016-10-04 16:13:00","Introduction to algorithms",005.1
"2016-10-20 12:31:00","2016-10-02 15:30:00","Data structures and algorithms with JavaScript",005.73
"2016-10-22 16:21:00","2016-10-15 13:01:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-10-22 16:22:00","2016-10-15 13:01:00","Introduction to algorithms",005.1
"2016-10-23 14:56:00","2016-10-01 17:01:00","Introduction to algorithms",005.1
"2016-10-28 15:02:00","2016-10-10 18:06:00","Data structures and algorithms with JavaScript",005.73
"2016-10-29 13:43:00","2016-10-04 18:25:00","Awesome algorithms and creative coding",005
"2016-10-29 13:43:00","2016-10-09 16:07:00","Algorithms unlocked",005.1
"2016-10-31 18:36:00","2016-10-10 10:18:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-11-03 15:11:00","2016-10-16 13:09:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2016-11-08 13:53:00","2016-11-07 15:19:00","Awesome algorithms and creative coding",005
"2016-11-09 13:01:00","2016-10-13 16:02:00","Algorithms unlocked",005.1
"2016-11-12 15:50:00","2016-10-17 18:27:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-11-19 15:12:00","2016-10-30 16:50:00","Introduction to algorithms",005.1
"2016-11-19 15:47:00","2016-09-18 12:10:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2016-11-20 15:58:00","2016-10-30 15:41:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-11-23 10:25:00","2016-11-09 16:31:00","Introduction to algorithms",005.1
"2016-12-06 12:51:00","2016-11-16 12:41:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-12-07 14:51:00","2016-08-14 17:48:00","Essential algorithms a practical approach to computer algorithms",005.1
"2016-12-08 14:03:00","2016-11-03 19:31:00","Data structures and algorithms with JavaScript",005.73
"2016-12-08 17:47:00","2016-11-17 17:58:00","Introduction to algorithms",005.1
"2016-12-12 12:12:00","2016-12-07 11:08:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2016-12-13 17:28:00","2016-11-28 18:23:00","Introduction to algorithms",005.1
"2016-12-14 16:17:00","2016-11-28 15:46:00","Awesome algorithms and creative coding",005
"2016-12-20 17:25:00","2016-12-06 17:09:00","Awesome algorithms and creative coding",005
"2016-12-26 14:54:00","2016-12-11 13:33:00","Data structures and algorithms with JavaScript",005.73
"2016-12-30 12:49:00","2016-11-19 14:40:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-01-02 17:36:00","2016-12-10 16:47:00","Algorithms unlocked",005.1
"2017-01-03 17:00:00","2016-12-30 10:56:00","Data structures and algorithms with JavaScript",005.73
"2017-01-03 17:03:00","2016-12-13 10:37:00","Introduction to algorithms",005.1
"2017-01-06 17:33:00","2016-12-14 16:41:00","Applied cryptography protocols algorithms and source code in C",005.82
"2017-01-07 12:56:00","2016-12-05 16:03:00","Introduction to algorithms",005.1
"2017-01-08 17:03:00","2017-01-03 14:13:00","Algorithms unlocked",005.1
"2017-01-17 17:33:00","2016-12-27 18:28:00","Data structures and algorithms with JavaScript",005.73
"2017-01-22 16:11:00","2017-01-22 15:37:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-01-24 18:09:00","2016-12-14 18:03:00","Introduction to algorithms",005.1
"2017-01-25 11:03:00","2017-01-12 16:19:00","Introduction to algorithms",005.1
"2017-01-26 11:02:00","2017-01-04 18:03:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-01-28 12:25:00","2017-01-09 19:48:00","Introduction to algorithms",005.1
"2017-01-29 16:29:00","2016-12-10 13:08:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-02-04 15:07:00","2017-01-14 17:00:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-02-25 13:03:00","2017-02-04 13:50:00","Introduction to algorithms",005.1
"2017-03-03 17:07:00","2017-02-09 19:47:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-03-05 14:58:00","2017-02-12 15:51:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-03-07 18:58:00","2017-02-10 15:46:00","Introduction to algorithms",005.1
"2017-03-09 12:07:00","2017-02-27 14:47:00","Introduction to algorithms",005.1
"2017-03-09 14:06:00","2017-02-17 15:17:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-03-11 12:00:00","2017-01-10 19:14:00","Algorithms unlocked",005.1
"2017-03-21 16:23:00","2017-02-27 16:51:00","Applied cryptography protocols algorithms and source code in C",005.82
"2017-03-30 17:21:00","2017-02-16 17:05:00","Introduction to algorithms",005.1
"2017-03-31 17:43:00","2017-02-18 15:44:00","Data structures and algorithms with JavaScript",005.73
"2017-03-31 17:45:00","2016-11-19 17:29:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-04-04 16:45:00","2017-03-22 14:59:00","Data structures and algorithms with JavaScript",005.73
"2017-04-06 16:01:00","2017-03-19 15:20:00","Introduction to algorithms",005.1
"2017-04-06 19:43:00","2017-03-09 19:16:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-04-09 15:07:00","2017-03-18 11:47:00","Awesome algorithms and creative coding",005
"2017-04-10 18:35:00","2017-03-16 18:18:00","Introduction to algorithms",005.1
"2017-04-12 16:07:00","2017-03-03 17:22:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-04-14 14:24:00","2017-04-09 13:23:00","Awesome algorithms and creative coding",005
"2017-04-17 14:03:00","2017-03-28 18:04:00","Awesome algorithms and creative coding",005
"2017-04-19 20:02:00","2017-03-30 18:35:00","Algorithms unlocked",005.1
"2017-04-22 15:35:00","2017-03-04 15:44:00","Introduction to algorithms",005.1
"2017-04-24 17:06:00","2017-02-22 13:27:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2017-04-26 15:38:00","2017-04-20 19:22:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-04-27 17:34:00","2017-04-24 19:33:00","Awesome algorithms and creative coding",005
"2017-04-28 16:16:00","2017-02-19 14:28:00","Algorithms unlocked",005.1
"2017-04-29 16:43:00","2017-04-25 15:34:00","Introduction to algorithms",005.1
"2017-04-29 16:43:00","2017-04-09 14:33:00","Applied cryptography protocols algorithms and source code in C",005.82
"2017-04-30 16:42:00","2017-04-09 15:12:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-04-30 16:43:00","2017-03-09 10:20:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-05-03 17:01:00","2017-04-12 16:48:00","Introduction to algorithms",005.1
"2017-05-03 18:24:00","2017-04-15 16:34:00","Introduction to algorithms",005.1
"2017-05-04 18:00:00","2017-04-03 16:55:00","Data structures and algorithms with JavaScript",005.73
"2017-05-06 15:37:00","2017-04-29 15:51:00","Awesome algorithms and creative coding",005
"2017-05-13 16:30:00","2017-04-13 13:26:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-05-18 13:10:00","2017-05-17 11:18:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-05-20 13:11:00","2017-04-17 13:53:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-05-23 19:12:00","2017-05-06 13:04:00","Applied cryptography protocols algorithms and source code in C",005.82
"2017-05-25 17:17:00","2017-05-06 16:44:00","Data structures and algorithms with JavaScript",005.73
"2017-05-30 19:27:00","2017-05-09 12:51:00","Introduction to algorithms",005.1
"2017-05-31 17:21:00","2017-05-18 11:22:00","art of computer programming Vol 1 Fundamentals algorithms",005.1
"2017-06-07 13:20:00","2017-05-17 17:12:00","Algorithms unlocked",005.1
"2017-06-08 17:12:00","2017-05-17 17:30:00","Algorithms unlocked",005.1
"2017-06-12 18:38:00","2017-05-22 18:41:00","Data structures and algorithms with JavaScript",005.73
"2017-06-12 19:35:00","2017-04-13 13:26:00","art of computer programming Volume 2 Seminumerical algorithms",005.1
"2017-06-13 16:03:00","2017-06-01 14:23:00","Applied cryptography protocols algorithms and source code in C",005.82
"2017-06-13 19:10:00","2017-05-08 16:28:00","Introduction to algorithms",005.1
"2017-06-20 14:18:00","2017-05-26 17:21:00",Algorithms,005.1
"2017-06-25 13:54:00","2017-06-19 11:04:00","Introduction to algorithms",005.1
"2017-06-26 13:57:00","2017-06-05 13:52:00","Introduction to algorithms",005.1
"2017-06-30 15:17:00","2017-06-12 13:09:00","Algorithms unlocked",005.1
"2017-06-30 17:19:00","2017-06-12 17:59:00","Nine algorithms that changed the future the ingenious ideas that drive todays computers",006.3
"2017-07-06 12:46:00","2017-05-06 11:36:00","Essential algorithms a practical approach to computer algorithms",005.1
"2017-07-06 12:47:00","2017-05-10 13:23:00","art of computer programming Volume 4A Combinatorial algorithms part 1",005.1
"2017-07-07 14:53:00","2017-07-05 16:15:00","Awesome algorithms and creative coding",005
"2017-07-10 15:07:00","2017-05-07 14:10:00","Awesome algorithms and creative coding",005
"2017-07-13 20:00:00","2017-05-23 19:59:00","Awesome algorithms and creative coding",005
"2017-07-14 15:30:00","2017-07-06 11:33:00",Algorithms,005.1
"2017-07-15 11:27:00","2017-06-24 14:17:00",Algorithms,005.1
"2017-07-18 13:48:00","2017-07-16 16:18:00",Algorithms,005.1
"2017-07-22 15:01:00","2017-05-16 16:09:00","Awesome algorithms and creative coding",005
"2017-07-24 14:35:00","2017-07-05 13:25:00","Introduction to algorithms",005.1
"2017-07-26 18:08:00","2017-07-08 16:55:00","Introduction to algorithms",005.1
"2017-07-27 15:57:00","2017-07-18 14:41:00","Awesome algorithms and creative coding",005
"2017-07-30 17:35:00","2017-07-30 16:29:00","Introduction to algorithms",005.1
"2017-07-31 17:33:00","2017-07-12 16:39:00","Data structures and algorithms with JavaScript",005.73
"2017-08-05 16:43:00","2017-07-10 10:20:00","Data structures and algorithms with JavaScript",005.73
